,County,N,Party,Race,State,Year,chisquare-benford-3d,chisquare-benford-mix,chisquare-mean-sim,chisquare-uniform,lilliefors-type-test
898,HENRY,21.0,p_democrat,USP,AL,2004,,,,,0.0
899,HENRY,21.0,p_republican,USP,AL,2004,,,,,0.0
900,HOUSTON,38.0,p_democrat,USP,AL,2004,0.61162576341164,0.606577645407,0.516810029025,0.609741624407,0.32
901,HOUSTON,38.0,p_republican,USP,AL,2004,0.5678798680703554,0.545029280307,0.509482066504,0.555493675139,0.61
902,JACKSON,43.0,p_democrat,USP,AL,2004,,,,,0.0
903,JACKSON,43.0,p_republican,USP,AL,2004,0.7018088134246836,0.741230891175,0.652035136081,0.685418483511,0.69
904,JEFFERSON,207.0,p_democrat,USP,AL,2004,0.330783866293789,0.319954742558,0.248754948718,0.346200379895,0.45
905,JEFFERSON,207.0,p_republican,USP,AL,2004,0.5231200507188368,0.499423341998,0.568361388529,0.522022600178,0.37
906,LAMAR,26.0,p_democrat,USP,AL,2004,0.7151150996698484,0.69210229112,0.733352027146,0.708771761166,0.65
907,LAMAR,26.0,p_republican,USP,AL,2004,0.785394774729789,0.780703891997,0.745838127453,0.785073454521,0.4
908,LAUDERDALE,40.0,p_democrat,USP,AL,2004,0.30047265254200883,0.295465701744,0.287628316841,0.311542340562,0.4
909,LAUDERDALE,40.0,p_republican,USP,AL,2004,0.693189145413307,0.693763365925,0.628820214339,0.689019021088,0.46
910,LAWRENCE,32.0,p_democrat,USP,AL,2004,0.344963974479008,0.302010122925,0.323835313053,0.36069922103,0.31
911,LAWRENCE,32.0,p_republican,USP,AL,2004,,,,,0.0
912,LEE,25.0,p_democrat,USP,AL,2004,,,,,0.0
913,LEE,25.0,p_republican,USP,AL,2004,0.5292492899820302,0.534058908458,0.523357976107,0.514123620231,0.15
914,LIMESTONE,34.0,p_democrat,USP,AL,2004,0.01772715443906374,0.0128450384213,0.0146132121154,0.0210493615445,0.0
915,LIMESTONE,34.0,p_republican,USP,AL,2004,0.9372859440984291,0.937430643592,0.912581293095,0.933071069674,0.9
916,LOWNDES,15.0,p_democrat,USP,AL,2004,,,,,0.0
917,LOWNDES,15.0,p_republican,USP,AL,2004,0.9683461401819239,0.988984938174,0.949749867123,0.964294972685,0.71
918,MACON,20.0,p_democrat,USP,AL,2004,,,,,0.0
919,MACON,20.0,p_republican,USP,AL,2004,,,,,0.0
920,MADISON,99.0,p_democrat,USP,AL,2004,0.40155054193009787,0.322760233425,0.213892989074,0.385039807767,0.06
921,MADISON,99.0,p_republican,USP,AL,2004,0.33711377930527137,0.294357283113,0.367003162868,0.351303567731,0.55
922,MARENGO,32.0,p_democrat,USP,AL,2004,0.8505841879990177,0.857535899142,0.896221922629,0.845065798482,0.66
923,MARENGO,32.0,p_republican,USP,AL,2004,0.17444841857997875,0.0913196720995,0.15875196946,0.192984495041,0.07
924,MARION,23.0,p_democrat,USP,AL,2004,,,,,0.0
925,MARION,23.0,p_republican,USP,AL,2004,,,,,0.0
926,MARSHALL,47.0,p_democrat,USP,AL,2004,0.8632018495310061,0.855179209113,0.8884437672,0.859463316588,0.76
927,MARSHALL,47.0,p_republican,USP,AL,2004,0.9103111272471535,0.902485239912,0.900350472284,0.920938683281,0.85
928,MOBILE,91.0,p_democrat,USP,AL,2004,0.5082391011478582,0.504899603423,0.50925870638,0.533039168041,0.51
929,MOBILE,91.0,p_republican,USP,AL,2004,0.6811968544065398,0.647750095882,0.772703752006,0.714379971082,0.7
930,MONROE,33.0,p_democrat,USP,AL,2004,0.4693198537077624,0.271125704749,0.566327241757,0.483176619762,0.77
931,MONROE,33.0,p_republican,USP,AL,2004,0.9834468478941413,0.986040335133,0.986938992918,0.982081013,0.84
932,MONTGOMERY,59.0,p_democrat,USP,AL,2004,0.8248089004816427,0.83145535303,0.874478980669,0.813152047223,0.57
933,MONTGOMERY,59.0,p_republican,USP,AL,2004,0.7714436526158994,0.75161470922,0.625079923424,0.781462718567,0.85
934,MORGAN,61.0,p_democrat,USP,AL,2004,0.18788142333836597,0.174801236576,0.176910609768,0.198050250641,0.33
935,MORGAN,61.0,p_republican,USP,AL,2004,0.8330606989655879,0.839287888369,0.870768673306,0.828554957172,0.67
936,PERRY,18.0,p_democrat,USP,AL,2004,,,,,0.0
937,PERRY,18.0,p_republican,USP,AL,2004,,,,,0.0
938,PICKENS,26.0,p_democrat,USP,AL,2004,0.7045166732735384,0.646240528391,0.711150096648,0.708771761166,0.67
939,PICKENS,26.0,p_republican,USP,AL,2004,,,,,0.0
940,PIKE,29.0,p_democrat,USP,AL,2004,,,,,0.0
941,PIKE,29.0,p_republican,USP,AL,2004,0.6999063044334822,0.727138487299,0.708546276526,0.687240026284,0.7
942,RANDOLPH,48.0,p_democrat,USP,AL,2004,0.06252672649096333,0.0493687512016,0.0881099832986,0.0634816767064,0.02
943,RANDOLPH,48.0,p_republican,USP,AL,2004,0.7516272767872204,0.700907669225,0.746921526079,0.764655117976,0.23
944,RUSSELL,21.0,p_democrat,USP,AL,2004,,,,,0.0
945,RUSSELL,21.0,p_republican,USP,AL,2004,,,,,0.0
946,SHELBY,66.0,p_democrat,USP,AL,2004,0.21102244291967862,0.199713099813,0.212516416779,0.220229258967,0.2
947,SHELBY,66.0,p_republican,USP,AL,2004,0.19530749918797108,0.197564868741,0.232985542074,0.203252290908,0.05
948,ST CLAIR,37.0,p_democrat,USP,AL,2004,0.8475718256947744,0.857928063784,0.840062499324,0.84362860884,0.74
949,ST CLAIR,37.0,p_republican,USP,AL,2004,0.5076312341254202,0.49345872051,0.582784215486,0.520587399122,0.68
950,SUMTER,7.0,p_democrat,USP,AL,2004,,,,,0.0
951,SUMTER,7.0,p_republican,USP,AL,2004,,,,,0.0
952,TALLADEGA,38.0,p_democrat,USP,AL,2004,0.37474305323340634,0.236575867204,0.49072351195,0.359073954653,0.24
953,TALLADEGA,38.0,p_republican,USP,AL,2004,0.46459173557829836,0.593661440309,0.517601331425,0.451975233666,0.46
954,TALLAPOOSA,31.0,p_democrat,USP,AL,2004,0.8059211849841356,0.845614688015,0.817876147768,0.793298448091,0.35
955,TALLAPOOSA,31.0,p_republican,USP,AL,2004,0.22037654101495582,0.21943533598,0.276558603061,0.2188201285,0.3
956,TUSCALOOSA,101.0,p_democrat,USP,AL,2004,0.5060148504876851,0.395328955901,0.368998735132,0.493810408732,0.44
957,TUSCALOOSA,101.0,p_republican,USP,AL,2004,0.9812532546246737,0.949337614017,0.96133077971,0.981800948831,0.97
958,WALKER,76.0,p_democrat,USP,AL,2004,0.8543639923816074,0.840563213619,0.872017083758,0.852260606261,0.93
959,WALKER,76.0,p_republican,USP,AL,2004,0.3937853275757795,0.360844393347,0.347915125621,0.413345713211,0.41
960,WASHINGTON,34.0,p_democrat,USP,AL,2004,,,,,0.0
961,WASHINGTON,34.0,p_republican,USP,AL,2004,,,,,0.0
962,WILCOX,30.0,p_democrat,USP,AL,2004,0.16816939883318782,0.107493866462,0.348408253181,0.178278313758,0.17
963,WILCOX,30.0,p_republican,USP,AL,2004,0.31123133758377286,0.191872509007,0.470233404356,0.299250830451,0.09
964,WINSTON,24.0,p_democrat,USP,AL,2004,,,,,0.0
965,WINSTON,24.0,p_republican,USP,AL,2004,,,,,0.0
966,Arkansas County,21.0,p_democrat,USP,AR,2004,0.8972730152566603,0.883791605345,0.895993937394,0.895054369938,0.78
967,Arkansas County,21.0,p_republican,USP,AR,2004,,,,,0.0
968,Ashley County,24.0,p_democrat,USP,AR,2004,0.6418887906208612,0.60219438789,0.686303545189,0.654466896893,0.83
969,Ashley County,24.0,p_republican,USP,AR,2004,,,,,0.0
970,Baxter County,26.0,p_democrat,USP,AR,2004,0.9536489144046407,0.942433581291,0.945205087199,0.954438547264,0.83
971,Baxter County,26.0,p_republican,USP,AR,2004,,,,,0.0
972,Benton County,84.0,p_democrat,USP,AR,2004,0.5447123226404108,0.546476646066,0.500200751862,0.54377176586,0.77
973,Benton County,84.0,p_republican,USP,AR,2004,0.4819454669495652,0.479672026402,0.561184216484,0.496257402584,0.71
974,Boone County,25.0,p_democrat,USP,AR,2004,0.9467082308238712,0.932555076497,0.90363052141,0.946307673764,0.73
975,Boone County,25.0,p_republican,USP,AR,2004,,,,,0.0
976,Bradley County,16.0,p_democrat,USP,AR,2004,,,,,0.0
977,Bradley County,16.0,p_republican,USP,AR,2004,,,,,0.0
978,Calhoun County,15.0,p_democrat,USP,AR,2004,,,,,0.0
979,Calhoun County,15.0,p_republican,USP,AR,2004,,,,,0.0
980,Carroll County,31.0,p_democrat,USP,AR,2004,0.13363389444708773,0.163192786565,0.158564357479,0.128179420912,0.12
981,Carroll County,31.0,p_republican,USP,AR,2004,0.4061892802947677,0.400449135732,0.496044511132,0.408045719267,0.58
982,Chicot County,11.0,p_democrat,USP,AR,2004,,,,,0.0
983,Chicot County,11.0,p_republican,USP,AR,2004,,,,,0.0
984,Clark County,26.0,p_democrat,USP,AR,2004,,,,,0.0
985,Clark County,26.0,p_republican,USP,AR,2004,0.7129252219022033,0.717944445313,0.801439008697,0.708771761166,0.7
986,Clay County,19.0,p_democrat,USP,AR,2004,,,,,0.0
987,Clay County,19.0,p_republican,USP,AR,2004,,,,,0.0
988,Cleburne County,32.0,p_democrat,USP,AR,2004,0.7987560157441157,0.815435374963,0.785020763889,0.788728005521,0.82
989,Cleburne County,32.0,p_republican,USP,AR,2004,0.8479762937663892,0.84766793505,0.772097508535,0.845065798482,0.68
990,Cleveland County,20.0,p_democrat,USP,AR,2004,,,,,0.0
991,Cleveland County,20.0,p_republican,USP,AR,2004,,,,,0.0
992,Columbia County,19.0,p_democrat,USP,AR,2004,,,,,0.0
993,Columbia County,19.0,p_republican,USP,AR,2004,,,,,0.0
994,Conway County,30.0,p_democrat,USP,AR,2004,,,,,0.0
995,Conway County,30.0,p_republican,USP,AR,2004,0.5532736402268086,0.658758213292,0.491432901195,0.53414621691,0.33
996,Craighead County,23.0,p_democrat,USP,AR,2004,0.7116797905801256,0.697908246957,0.80149892192,0.726796178253,0.57
997,Craighead County,23.0,p_republican,USP,AR,2004,0.9751059493817299,0.972940425815,0.989289746771,0.97650705575,0.88
998,Crawford County,44.0,p_democrat,USP,AR,2004,0.533780718516685,0.370053068983,0.470756906281,0.552568026883,0.43
999,Crawford County,44.0,p_republican,USP,AR,2004,0.2881721494804735,0.250339022203,0.370583155706,0.308155725326,0.05
1000,Crittenden County,27.0,p_democrat,USP,AR,2004,0.8814678258380609,0.890526735668,0.925939643071,0.876968865138,0.81
1001,Crittenden County,27.0,p_republican,USP,AR,2004,,,,,0.0
1002,Cross County,18.0,p_democrat,USP,AR,2004,,,,,0.0
1003,Cross County,18.0,p_republican,USP,AR,2004,0.9996169245764569,0.999425969771,0.999329782101,0.9996537392,0.87
1004,Dallas County,19.0,p_democrat,USP,AR,2004,0.6602178174709723,0.649687040265,0.776074684411,0.659027622584,0.51
1005,Dallas County,19.0,p_republican,USP,AR,2004,,,,,0.0
1006,Desha County,31.0,p_democrat,USP,AR,2004,0.8008030898442828,0.854016487928,0.800593621952,0.793298448091,0.35
1007,Desha County,31.0,p_republican,USP,AR,2004,,,,,0.0
1008,Drew County,20.0,p_democrat,USP,AR,2004,0.960584677169424,0.913300262477,0.957228022718,0.964294972685,0.66
1009,Drew County,20.0,p_republican,USP,AR,2004,,,,,0.0
1010,Faulkner County,47.0,p_democrat,USP,AR,2004,0.3476404743857667,0.31251688956,0.325349720874,0.366208765162,0.32
1011,Faulkner County,47.0,p_republican,USP,AR,2004,0.8362750716344424,0.829768673068,0.83804083069,0.823040830251,0.9
1012,Franklin County,20.0,p_democrat,USP,AR,2004,0.9187769779928365,0.95086549708,0.905575984676,0.911412526832,0.69
1013,Franklin County,20.0,p_republican,USP,AR,2004,,,,,0.0
1014,Fulton County,15.0,p_democrat,USP,AR,2004,,,,,0.0
1015,Fulton County,15.0,p_republican,USP,AR,2004,,,,,0.0
1016,Garland County,42.0,p_democrat,USP,AR,2004,0.608326027346767,0.592096204682,0.641382340788,0.632161456041,0.37
1017,Garland County,42.0,p_republican,USP,AR,2004,0.9225601627901533,0.91596335671,0.926864792184,0.929191741809,0.94
1018,Grant County,20.0,p_democrat,USP,AR,2004,0.8399770781600776,0.858654776621,0.838723734224,0.834308260193,0.26
1019,Grant County,20.0,p_republican,USP,AR,2004,,,,,0.0
1020,Greene County,22.0,p_democrat,USP,AR,2004,,,,,0.0
1021,Greene County,22.0,p_republican,USP,AR,2004,0.5337710542090379,0.529377206568,0.576382222433,0.53414621691,0.28
1022,Hempstead County,31.0,p_democrat,USP,AR,2004,0.5284861710083775,0.487935025552,0.54443568332,0.530898678713,0.44
1023,Hempstead County,31.0,p_republican,USP,AR,2004,0.5909228317398609,0.461525861293,0.545836364215,0.596884842639,0.71
1024,Hot Spring County,30.0,p_democrat,USP,AR,2004,0.800155277525748,0.792990495176,0.773254614948,0.804336767549,0.58
1025,Hot Spring County,30.0,p_republican,USP,AR,2004,0.7524564674468511,0.77789931506,0.800464298637,0.739918292095,0.58
1026,Howard County,21.0,p_democrat,USP,AR,2004,,,,,0.0
1027,Howard County,21.0,p_republican,USP,AR,2004,,,,,0.0
1028,Independence County,31.0,p_democrat,USP,AR,2004,,,,,0.0
1029,Independence County,31.0,p_republican,USP,AR,2004,,,,,0.0
1030,Izard County,42.0,p_democrat,USP,AR,2004,,,,,0.0
1031,Izard County,42.0,p_republican,USP,AR,2004,0.2853707916578245,0.261756445068,0.349562112662,0.285628363735,0.26
1032,Jackson County,42.0,p_democrat,USP,AR,2004,0.8188627241012073,0.681715369548,0.845567582316,0.821681405053,0.93
1033,Jackson County,42.0,p_republican,USP,AR,2004,0.9549913586930733,0.946122886439,0.93248497684,0.954102397135,0.93
1034,Jefferson County,49.0,p_democrat,USP,AR,2004,0.4547861616037153,0.450972491739,0.478777492162,0.460180770071,0.76
1035,Jefferson County,49.0,p_republican,USP,AR,2004,0.972312462353398,0.925235106355,0.966547916296,0.977100569365,1.0
1036,Johnson County,24.0,p_democrat,USP,AR,2004,,,,,0.0
1037,Johnson County,24.0,p_republican,USP,AR,2004,0.649283209407693,0.58329708791,0.611115365721,0.654466896893,0.24
1038,Lafayette County,23.0,p_democrat,USP,AR,2004,,,,,0.0
1039,Lafayette County,23.0,p_republican,USP,AR,2004,0.45812451839722734,0.394052404632,0.451067607643,0.461694973326,0.25
1040,Lawrence County,23.0,p_democrat,USP,AR,2004,,,,,0.0
1041,Lawrence County,23.0,p_republican,USP,AR,2004,,,,,0.0
1042,Lee County,15.0,p_democrat,USP,AR,2004,,,,,0.0
1043,Lee County,15.0,p_republican,USP,AR,2004,,,,,0.0
1044,Lincoln County,27.0,p_democrat,USP,AR,2004,,,,,0.0
1045,Lincoln County,27.0,p_republican,USP,AR,2004,0.661844642418072,0.597555173139,0.709535253893,0.667936799594,0.71
1046,Little River County,27.0,p_democrat,USP,AR,2004,0.6023706484883826,0.642871748939,0.48676139008,0.590949228183,0.4
1047,Little River County,27.0,p_republican,USP,AR,2004,0.383685637561446,0.428289301547,0.475193384259,0.378138062979,0.29
1048,Logan County,32.0,p_democrat,USP,AR,2004,0.18543288524524784,0.126945801335,0.213073058335,0.192984495041,0.03
1049,Logan County,32.0,p_republican,USP,AR,2004,0.5338901254947992,0.527074093044,0.556982939385,0.53414621691,0.36
1050,Lonoke County,35.0,p_democrat,USP,AR,2004,0.4824529968849177,0.516892930716,0.379115739916,0.464055182347,0.34
1051,Lonoke County,35.0,p_republican,USP,AR,2004,0.2945616853490864,0.264370902118,0.300359661338,0.316916185118,0.29
1052,Madison County,28.0,p_democrat,USP,AR,2004,,,,,0.0
1053,Madison County,28.0,p_republican,USP,AR,2004,0.69990610212348,0.666595034543,0.749658617811,0.711017158391,0.84
1054,Marion County,17.0,p_democrat,USP,AR,2004,0.5020325860184219,0.478786539114,0.73363158272,0.504799556165,0.14
1055,Marion County,17.0,p_republican,USP,AR,2004,,,,,0.0
1056,Miller County,29.0,p_democrat,USP,AR,2004,0.2982906335785069,0.250697049846,0.333299482266,0.300087383674,0.48
1057,Miller County,29.0,p_republican,USP,AR,2004,0.8869473989655972,0.90221215584,0.896876309356,0.879514101913,0.84
1058,Mississippi County,49.0,p_democrat,USP,AR,2004,0.16942425293536392,0.0519716853427,0.158656335962,0.190212218782,0.02
1059,Mississippi County,49.0,p_republican,USP,AR,2004,0.30113978415248377,0.503822941092,0.354254166329,0.289957560862,0.51
1060,Monroe County,19.0,p_democrat,USP,AR,2004,,,,,0.0
1061,Monroe County,19.0,p_republican,USP,AR,2004,,,,,0.0
1062,Montgomery County,18.0,p_democrat,USP,AR,2004,,,,,0.0
1063,Montgomery County,18.0,p_republican,USP,AR,2004,,,,,0.0
1064,Nevada County,22.0,p_democrat,USP,AR,2004,,,,,0.0
1065,Nevada County,22.0,p_republican,USP,AR,2004,0.7332182269761753,0.776986953634,0.83124908137,0.721592266791,0.82
1066,Newton County,22.0,p_democrat,USP,AR,2004,,,,,0.0
1067,Newton County,22.0,p_republican,USP,AR,2004,,,,,0.0
1068,Ouachita County,24.0,p_democrat,USP,AR,2004,0.8260851312753668,0.84288614964,0.836519293561,0.819544140592,0.77
1069,Ouachita County,24.0,p_republican,USP,AR,2004,,,,,0.0
1070,Perry County,20.0,p_democrat,USP,AR,2004,0.9643423424316183,0.947468166719,0.971602670497,0.964294972685,0.89
1071,Perry County,20.0,p_republican,USP,AR,2004,,,,,0.0
1072,Phillips County,37.0,p_democrat,USP,AR,2004,0.13323647628502633,0.392176548541,0.48139536257,0.119470107679,0.35
1073,Phillips County,37.0,p_republican,USP,AR,2004,0.9782358395093501,0.94073321572,0.983499432765,0.974054096852,0.74
1074,Pike County,16.0,p_democrat,USP,AR,2004,,,,,0.0
1075,Pike County,16.0,p_republican,USP,AR,2004,,,,,0.0
1076,Poinsett County,17.0,p_democrat,USP,AR,2004,,,,,0.0
1077,Poinsett County,17.0,p_republican,USP,AR,2004,,,,,0.0
1078,Polk County,21.0,p_democrat,USP,AR,2004,0.8971212476672143,0.907687930502,0.932259045678,0.895054369938,0.81
1079,Polk County,21.0,p_republican,USP,AR,2004,,,,,0.0
1080,Pope County,58.0,p_democrat,USP,AR,2004,0.656325552747322,0.643637374397,0.619554043575,0.655064662278,0.76
1081,Pope County,58.0,p_republican,USP,AR,2004,0.5168977714705039,0.547217650354,0.41122512923,0.51343815707,0.35
1082,Prairie County,24.0,p_democrat,USP,AR,2004,,,,,0.0
1083,Prairie County,24.0,p_republican,USP,AR,2004,,,,,0.0
1084,Pulaski County,135.0,p_democrat,USP,AR,2004,0.5434785042229922,0.541904249418,0.477360880869,0.515597264586,0.56
1085,Pulaski County,135.0,p_republican,USP,AR,2004,0.29811681905218373,0.287167566698,0.268844090922,0.307406644159,0.37
1086,Randolph County,27.0,p_democrat,USP,AR,2004,,,,,0.0
1087,Randolph County,27.0,p_republican,USP,AR,2004,,,,,0.0
1088,Saline County,39.0,p_democrat,USP,AR,2004,0.9281035093630816,0.930411135439,0.932375343167,0.922823658079,0.95
1089,Saline County,39.0,p_republican,USP,AR,2004,0.3742847863089189,0.38285982629,0.341506059247,0.352564992959,0.36
1090,Scott County,28.0,p_democrat,USP,AR,2004,0.7766770255302623,0.626718252556,0.858391218455,0.781926163335,0.46
1091,Scott County,28.0,p_republican,USP,AR,2004,0.5022564765565668,0.56092902645,0.4723298057,0.4915986696,0.73
1092,Searcy County,18.0,p_democrat,USP,AR,2004,,,,,0.0
1093,Searcy County,18.0,p_republican,USP,AR,2004,,,,,0.0
1094,Sebastian County,54.0,p_democrat,USP,AR,2004,,,,,0.0
1095,Sebastian County,54.0,p_republican,USP,AR,2004,0.4129880407554036,0.405813432068,0.37010556214,0.440700053795,0.13
1096,Sevier County,19.0,p_democrat,USP,AR,2004,,,,,0.0
1097,Sevier County,19.0,p_republican,USP,AR,2004,,,,,0.0
1098,Sharp County,26.0,p_democrat,USP,AR,2004,,,,,0.0
1099,Sharp County,26.0,p_republican,USP,AR,2004,,,,,0.0
1100,St. Francis County,22.0,p_democrat,USP,AR,2004,,,,,0.0
1101,St. Francis County,22.0,p_republican,USP,AR,2004,,,,,0.0
1102,Stone County,31.0,p_democrat,USP,AR,2004,,,,,0.0
1103,Stone County,31.0,p_republican,USP,AR,2004,0.39277544900560946,0.288648312132,0.523558364946,0.408045719267,0.55
1104,Union County,30.0,p_democrat,USP,AR,2004,0.7245868188259394,0.654339438035,0.737889259764,0.739918292095,0.28
1105,Union County,30.0,p_republican,USP,AR,2004,0.7459067446263009,0.751323225831,0.769115440539,0.739918292095,0.7
1106,Van Buren County,21.0,p_democrat,USP,AR,2004,,,,,0.0
1107,Van Buren County,21.0,p_republican,USP,AR,2004,,,,,0.0
1108,Washington County,117.0,p_democrat,USP,AR,2004,0.0581497887387441,0.0325597307471,0.0399871314025,0.0652925059465,0.0
1109,Washington County,117.0,p_republican,USP,AR,2004,0.48131097048863036,0.390735002365,0.48951458503,0.495898382568,0.38
1110,White County,83.0,p_democrat,USP,AR,2004,0.5782410180649037,0.60467747869,0.577946093029,0.56229523196,0.52
1111,White County,83.0,p_republican,USP,AR,2004,0.49103480919033293,0.479596360529,0.398855352664,0.48991938327,0.24
1112,Woodruff County,13.0,p_democrat,USP,AR,2004,,,,,0.0
1113,Woodruff County,13.0,p_republican,USP,AR,2004,,,,,0.0
1114,Yell County,32.0,p_democrat,USP,AR,2004,,,,,0.0
1115,Yell County,32.0,p_republican,USP,AR,2004,0.785302188032856,0.71598943582,0.754128285521,0.788728005521,0.83
1116,Apache,45.0,p_democrat,USP,AZ,2004,0.5912330799476433,0.54119826459,0.65675027859,0.613995063029,0.35
1117,Apache,45.0,p_republican,USP,AZ,2004,0.7613905690528754,0.774272247375,0.834970810639,0.750985234121,0.76
1118,Cochise,66.0,p_democrat,USP,AZ,2004,0.15960763054905755,0.156208302272,0.137289786067,0.145575945903,0.05
1119,Cochise,66.0,p_republican,USP,AZ,2004,0.09881520503924075,0.0956008141473,0.103113240681,0.093463552993,0.02
1120,Coconino,83.0,p_democrat,USP,AZ,2004,0.47180913964591786,0.528851249722,0.39245404798,0.466678063361,0.68
1121,Coconino,83.0,p_republican,USP,AZ,2004,0.7101779117224591,0.64192546523,0.721167517749,0.687154262548,0.95
1122,Gila,40.0,p_democrat,USP,AZ,2004,0.782226349026138,0.770092556736,0.762501078654,0.788728005521,0.69
1123,Gila,40.0,p_republican,USP,AZ,2004,0.5834910128268873,0.582545576668,0.571748974231,0.585208769383,0.43
1124,Graham,18.0,p_democrat,USP,AZ,2004,,,,,0.0
1125,Graham,18.0,p_republican,USP,AZ,2004,,,,,0.0
1126,Greenlee,8.0,p_democrat,USP,AZ,2004,,,,,0.0
1127,Greenlee,8.0,p_republican,USP,AZ,2004,,,,,0.0
1128,La Paz,12.0,p_democrat,USP,AZ,2004,,,,,0.0
1129,La Paz,12.0,p_republican,USP,AZ,2004,,,,,0.0
1130,Maricopa,1058.0,p_democrat,USP,AZ,2004,0.5858966771852483,0.562501582847,0.8117518752,0.710465615596,0.81
1131,Maricopa,1058.0,p_republican,USP,AZ,2004,0.17911466618364322,0.170111822025,0.222264073174,0.156626607754,0.22
1132,Mohave,73.0,p_democrat,USP,AZ,2004,0.9827161768144289,0.984185492712,0.987588449812,0.981430991802,0.99
1133,Mohave,73.0,p_republican,USP,AZ,2004,0.6739268694218563,0.666485086711,0.687498350024,0.679819874115,0.81
1134,Navajo,70.0,p_democrat,USP,AZ,2004,0.051972068966312145,0.00815213970263,0.00967319792074,0.0510006724589,0.15
1135,Navajo,70.0,p_republican,USP,AZ,2004,0.03310549221681926,0.0074365105447,0.126866678887,0.0264353514797,0.05
1136,Pima,401.0,p_democrat,USP,AZ,2004,0.317091736738932,0.275672885022,0.370630084224,0.39256408213,0.58
1137,Pima,401.0,p_republican,USP,AZ,2004,0.3529548360812027,0.326470220651,0.242803528439,0.326999518239,0.33
